student_id,age,household_income,finance_class,personal_savings
441,16.276866509574525,49931.53696827335,Second Semester,1257.1643799490362
442,21.3643078069479,63730.520449839896,First Semester,1607.4625967272755
443,21.979707914427824,43646.76922782106,No Class,877.62508357194
444,19.4003305156957,55581.03293948777,Second Semester,1139.5282323102247
445,18.064658129420625,53411.57868421877,No Class,808.9976373037125
446,20.49596306372615,38204.81370858443,Second Semester,1256.7586557145246
447,21.316456102143363,32589.779826660302,No Class,802.4425821976024
448,22.649908459846113,30074.14228760857,No Class,829.8679652334263
449,13.842989048294141,55512.74211467889,First Semester,1207.2951091485077
450,15.090862195822925,49652.579384687015,No Class,700.9887627981228
451,24.29120702356455,68505.71703610622,First Semester,1492.9547321556993
452,23.13988654133464,55736.75108263045,No Class,972.8803516531914
453,21.305866846723045,58496.958910826084,No Class,931.6607999558217
454,22.14553522133318,63343.835853349534,Second Semester,1587.181859935447
455,22.75152475292301,44992.809020350265,No Class,907.5097876894417
456,12.017231604602957,55100.97928228489,First Semester,1091.4712803373104
457,23.33083128991646,58687.93270244154,No Class,993.3646022097016
458,18.545037210313026,63693.51688003028,Second Semester,1331.9006853322658
459,20.691850491893604,57626.51146326368,First Semester,1527.7892521261117
460,19.11452659734927,54211.47173037333,No Class,844.4931565723448
461,22.61589486223623,41317.759527287766,No Class,885.0656435035257
462,18.954582653133166,57295.60360957694,First Semester,1438.54490494803
463,21.555511297664744,55002.658724182875,First Semester,1406.647884764449
464,18.827945064083064,56342.50253706911,No Class,846.5508646078374
465,16.721638372695484,54236.45045572257,First Semester,1240.055690180831
466,23.630031531320796,47981.61955289996,First Semester,1303.9925146857245
467,22.22270003382282,49231.341015659855,Second Semester,1343.1092476378217
468,25.172786717469357,56873.641132815166,No Class,1039.5518071881565
469,20.19546179773791,51716.31506924541,First Semester,1624.2944524913519
470,23.375008237484522,41698.91425673012,First Semester,1406.0033170447814
471,25.926257162057233,47098.408801943326,No Class,1013.2797588714336
472,19.1555536548831,36808.742758234905,Second Semester,1350.0595124819995
473,16.031146661734354,40329.68097331088,Second Semester,1164.1301548921122
474,19.28194529858565,48553.889298644826,Second Semester,1382.2102350669384
475,19.35787628004385,32018.674436250745,Second Semester,1235.5569796837717
476,20.45504151352796,33114.57525408421,First Semester,1415.6163172444058
477,25.136914931957847,61025.651994360844,Second Semester,1508.8723662171012
478,19.021568322483954,44233.8107578856,No Class,791.8161034639465
479,21.119013967414745,31483.082704485125,Second Semester,1120.0798156766982
480,19.316947805313408,48871.36760571025,No Class,823.8652721879535
481,20.061352125575098,63210.69267221515,First Semester,1507.7489954410985
482,20.942172990518788,56622.54296934641,Second Semester,1387.6045019128642
483,23.98464408811096,54413.83198353637,First Semester,1637.949240614036
484,20.363955132472334,61837.459122798406,No Class,920.105949588162
485,22.13852696009334,42284.98558899106,No Class,875.5807367477555
486,22.336580089350605,57296.89191352037,No Class,956.5818622481199
487,22.744319812566903,44129.1438422114,No Class,902.9753135880641
488,18.27681634344685,50007.64186362514,Second Semester,1310.780526269462
489,24.88064364258403,72144.65319340126,No Class,1107.1425752445273
490,18.857129782117962,59694.343957092606,First Semester,1509.5596976323127
491,19.682647497050745,57680.07713717215,First Semester,1413.9025065481255
492,24.212150803142514,38916.7208818184,No Class,920.9481285033675
493,23.88225171843674,42137.64080005287,No Class,927.1557555533666
494,16.730024382766285,72841.16480261601,First Semester,1331.2040075300915
495,17.38078699874761,39066.99236026689,First Semester,1289.3184325457455
496,15.925762821888156,52144.79375285073,No Class,738.4968534208983
497,20.545541577859495,58925.71059637072,Second Semester,1365.0709573554914
498,20.4945226037554,60187.57972342258,First Semester,1584.2494998551686
499,21.092344062065187,60891.12010919239,Second Semester,1451.8843240882684
500,21.656473142655674,48368.71010114785,No Class,891.5377447854095
501,18.19432146204495,41790.133028800024,No Class,754.7803090053486
502,17.018904226703857,46927.427670113604,First Semester,1042.2185558587246
503,23.080355168224713,40979.019914605364,First Semester,1350.0887466091651
504,22.253183907818972,56270.68743114984,No Class,948.9489543903182
505,15.472500388013897,61203.550284261066,Second Semester,1106.9555703830183
506,19.71455764745214,71272.13552493526,Second Semester,1229.96187643878
507,17.312156531730505,53661.14382931719,First Semester,1293.591280207262
508,13.787746788374108,41252.18622806315,No Class,619.893334791539
509,20.45036039356443,60244.74862993228,First Semester,1479.520618626358
510,19.762364872224236,59047.5889369531,No Class,888.1088908514926
511,19.707892197460758,47617.51304097173,No Class,829.3243311286815
512,20.648457625403697,34421.45096127686,Second Semester,1215.418294701964
513,22.647395493189762,57613.098953939145,First Semester,1334.6031269529944
514,20.61679251345016,61291.44395641627,No Class,924.9609951855862
515,18.150692471379415,47048.92169294066,Second Semester,1219.562307883249
516,17.795602244236157,55362.428183580254,First Semester,1155.6276810099378
517,19.604591620876455,47241.09525249489,First Semester,1394.643404403775
518,20.930050959736857,56823.152451375136,No Class,912.0172910489814
519,16.880958941893876,48827.092852851514,Second Semester,1308.0145330319046
520,19.44707339347285,46553.24136079938,No Class,816.1784086081823
521,22.901801780503742,51116.20498197211,No Class,942.6350783249728
522,19.675159726296542,47165.946850177046,Second Semester,1166.55537508316
523,17.904737997216827,44089.82835545715,Second Semester,1195.1843955367199
524,19.17216449472338,46840.63068757602,First Semester,1414.0896937885425
525,23.34394563608594,49918.47847674465,First Semester,1433.1048379334939
526,21.65013188364241,52074.95140718474,No Class,909.878713545196
527,23.710027400244815,65324.23621625839,Second Semester,1538.8735923351246
528,20.417293571485313,36420.02169046516,No Class,794.6189155968852
529,21.230825289471277,48003.80949447057,Second Semester,1418.6678285542914
530,18.3246292629556,56315.23127780826,First Semester,1393.9984539457862
531,21.816112006791,67620.20903442867,First Semester,1613.208719246732
532,18.480999373432283,54260.14362615495,Second Semester,1402.9872361951057
533,15.738303485912766,49862.465835246,No Class,721.461433753613
534,20.383978897052376,46924.43090403641,Second Semester,1208.3848150252684
535,25.837553653194306,54143.0816410829,First Semester,1509.5993252697256
536,22.402743018719185,59890.5792019639,No Class,971.535186571395
537,23.495760169838782,48161.41689453947,First Semester,1475.9097391475389
538,21.076567169279457,51637.61406846558,First Semester,1379.5770978088983
539,18.174328465051328,52169.36344144384,No Class,806.0766711587592
540,19.393277434669148,57292.776342096564,No Class,868.2622047505573
541,19.180255679564226,61113.804070246886,No Class,880.9766907381613
542,18.593900660653738,52791.60816939631,Second Semester,1103.8585325462009
543,22.112501851789148,49238.2932845282,First Semester,1333.755049476877
544,16.407909492903766,63946.63132208576,Second Semester,1413.4255565298502
545,22.59909839633832,51645.341176055845,First Semester,1452.0043739769471
546,22.59245745867768,65778.51978793478,No Class,1006.6663227000042
547,16.404132922793757,49380.7734238045,Second Semester,1091.7718110413632
548,21.918475993701602,56139.22964193686,No Class,938.2504280207324
549,27.290679957033525,34539.11405754761,First Semester,1513.0085896216974
550,18.328353554175173,48876.08038662592,Second Semester,1278.3602612376
551,22.534712724224214,49782.054600391144,No Class,924.9516547286821
552,17.65339446314179,42416.545825834546,First Semester,1308.869950363538
553,23.332134254608402,39641.07115577701,No Class,898.1693834171372
554,20.749474159779687,59481.593025518116,No Class,919.8921899209811
555,24.955746174869493,59141.5873392772,First Semester,1755.0361821175675
556,15.623087814389253,37012.680051535404,Second Semester,1002.1660215830689
557,19.846106341623916,54243.78794934342,Second Semester,1316.0957777963545
558,18.419224471623206,38874.54680044914,No Class,746.9494681509419
559,19.4082053927711,39489.26773818442,No Class,779.6925004740551
560,18.111263771941985,55254.12448266355,No Class,819.6085355715772
561,17.498469258394998,43139.75999906946,Second Semester,1226.7765837129568
562,21.73616712384935,59934.79982122214,First Semester,1238.1385127832143
563,16.73725785776922,50385.235990753456,No Class,754.0439156868439
564,24.45209279466885,55361.48975785724,Second Semester,1507.248233033336
565,16.44138024405875,44763.73302113839,Second Semester,1157.7431686362113
566,20.30323745418584,38487.78665056407,First Semester,1525.0963337363596
567,21.59896786047944,59147.52241002756,First Semester,1151.9090264761853
568,21.760206017277877,52380.71491562714,Second Semester,1563.5318719172203
569,19.094760008400858,47609.322405452935,No Class,810.8894122792905
570,20.238505985985203,50692.353265457365,First Semester,1461.4194126759553
571,22.88379245542903,63259.08342599246,Second Semester,1576.318353754863
572,15.630602248770723,43018.33365379927,No Class,684.0097357321181
573,17.654780865403755,42505.91555536819,No Class,742.1730037389535
574,20.96120694294983,43803.84947292645,Second Semester,1362.5366549256078
575,18.665654064989024,34150.087317901336,Second Semester,1159.640029018757
576,24.110011981913,58196.28137503742,First Semester,1624.844906410739
577,22.01976159006451,51923.69646744246,No Class,920.2113300391476
578,20.216500257244267,52071.71974217929,No Class,866.8536064282245
579,15.47672804738996,49566.52645652313,First Semester,1123.5597672007548
580,20.078300675978724,44898.3955857589,First Semester,1396.3171799943439
581,19.05075239540902,41765.81386223777,Second Semester,1320.6155597049233
582,19.692960459438208,58518.56403292672,Second Semester,1491.0054535912966
583,16.455322318832945,35738.15327079848,First Semester,1112.6957927701314
584,21.495974131489774,54402.98941965411,Second Semester,1358.7954082452611
585,16.883130679078903,42073.88349242316,First Semester,1247.070994215704
586,19.32133405567277,52823.10214545467,No Class,843.7555323974566
587,21.144277488354057,42593.09477809847,First Semester,1377.8623140925479
588,17.649452632960855,44766.5831731597,First Semester,1390.7163302548495
589,21.748974217040193,67693.65917027011,No Class,990.9375223625564
590,16.05046879504492,56682.82618933513,Second Semester,1313.4681376366302
591,11.570675963118376,28551.029757243403,Second Semester,1004.359431614533
592,21.394903972357557,51264.12416100317,First Semester,1482.4297243672872
593,22.521619480882997,45481.87063742775,No Class,903.0579376136287
594,19.14246372922585,38633.73812222331,Second Semester,1213.0818209116158
595,21.512378763774826,52097.85890431194,First Semester,1515.1578470627142
596,16.532250424748984,51299.65516019362,Second Semester,1150.2116281572787
597,19.618554179523013,46714.93427431917,Second Semester,1355.9460338945735
598,14.175444871878145,69727.03567337451,No Class,773.898524523217
599,23.543542674315567,27513.099331834426,Second Semester,1173.1872005273663
600,25.579732584629483,58382.19387278491,First Semester,1583.9478727234764
601,23.22203678084597,47109.767295374266,No Class,932.2099399022503
602,19.917959100758775,56565.134105793826,Second Semester,1223.5681304375291
603,19.90000897317224,45460.02299361318,First Semester,1301.1518896666998
604,15.451797130546701,44061.35437554902,Second Semester,1008.1151407875001
605,22.371156031664682,32896.20333605373,No Class,835.6156976302092
606,19.367797457924674,47905.51571727262,Second Semester,1256.5995193342285
607,18.029771223916775,74787.4580135709,No Class,914.8304267853578
608,15.763922622025074,59897.02208129369,No Class,772.4027890672207
609,19.100712510061182,66755.72155826828,Second Semester,1329.1832920997483
610,17.452816594949876,59149.65318314041,Second Semester,1374.8102290629952
611,18.80890843901649,61442.627079618556,No Class,871.4803885685876
612,16.347200036709207,59028.76414499107,Second Semester,1227.3476088176612
613,25.062768448837094,54753.92431765103,Second Semester,1448.7931648661129
614,19.951992418376093,44174.71226002992,Second Semester,1441.5849026329079
615,23.224835231817156,44670.652626765244,Second Semester,1587.015361055548
616,12.194900989227044,33991.60003624712,First Semester,1145.1530682790717
617,18.640406510015488,49941.822861200075,No Class,808.921309606465
618,17.973553125223788,58993.55675856713,Second Semester,1185.0501270354043
619,16.33122146190226,60319.225565260735,No Class,791.5327716833715
620,24.639827462672287,50951.327044554186,Second Semester,1621.616767362465
621,15.75415424069153,44523.723827780894,Second Semester,1072.38948928568
622,20.955170781224076,82905.17443318531,No Class,1043.1809956026489
623,22.539308856739076,57366.85531250424,Second Semester,1455.818440066513
624,20.534570565254068,64205.753048791354,No Class,937.0658822015789
625,17.374233567513453,46623.19359332676,No Class,754.3429749920374
626,22.8234974201725,49620.42372945405,Second Semester,1506.2528615837189
627,20.511764245522514,54486.07097706726,Second Semester,1366.3945742120093
628,16.80950628085387,66765.22311948294,No Class,838.1113040230308
629,15.835852857193816,46885.25454543872,Second Semester,1194.4625780812264
630,26.26015230347944,58536.15666783069,First Semester,1593.023595066592
631,17.96449056374469,29051.85365679771,No Class,684.1939851963293
632,14.433285038245879,44927.45565918367,No Class,657.6358294432947
633,21.599778088260955,37079.90923236686,Second Semester,1376.1786910203152
634,20.930690768182686,61133.62717357099,No Class,933.5888589133356
635,15.938496992832205,48355.46911719743,First Semester,1261.067323278279
636,14.171130759254149,46096.25917993258,Second Semester,982.9790932906238
637,19.65109244852418,63690.99846198575,First Semester,1390.4229423596646
638,23.418188875128266,61162.72858240025,First Semester,1537.0431614863464
639,21.908372105546444,41019.78796532503,First Semester,1421.424104156953
640,18.521187727514068,54278.66487609647,No Class,827.0289562059044
641,17.497435305246867,37715.5543148775,No Class,713.5008307317935
642,20.813200270251635,45243.84975788821,Second Semester,1318.879228480727
643,20.472060041648472,66165.7763714695,Second Semester,1374.7255190633846
644,21.889135240078183,64501.27951330443,First Semester,1342.4216746092695
645,18.81260614913331,61090.18755466837,No Class,869.829122247341
646,22.6980621596093,44290.96113669676,First Semester,1329.5159455797796
647,17.507565417991255,31185.68529724446,No Class,681.15538902596
648,19.00836589964011,38243.018159758416,Second Semester,1249.313575223703
649,22.222443571177713,59525.5652462752,Second Semester,1400.780528479388
650,22.96991482588134,47094.32113834912,First Semester,1484.0393192802435
651,14.184485895639861,28373.9185443202,No Class,567.4041695907969
652,20.32157122104846,48198.12512283538,Second Semester,1387.3878853354067
653,21.82633703520389,64102.39221124576,No Class,975.3020721123455
654,15.647527059528105,56434.68640519534,First Semester,1090.7254003431926
655,21.441876799625653,41787.41456470578,First Semester,1383.9265612921313
656,17.51547718880961,34540.833479349756,No Class,698.168483061037
657,23.060759036493288,41734.52774363212,No Class,900.4954098129592
658,21.615446096307924,50345.27671321522,First Semester,1454.360232277108
659,22.307156884986828,58880.73700912057,First Semester,1437.4856926037564
660,20.362157987861103,30600.59845209744,No Class,763.8677318963203
661,22.59094530247326,60232.01755274123,Second Semester,1476.2388706412676
662,24.141543584943612,50054.577265880216,First Semester,1431.2953631823361
663,25.8987440463669,55697.78969605829,Second Semester,1526.1125955926373
664,19.914814835752804,33467.4443676513,First Semester,1164.0776543741094
665,13.252846729002785,43333.456198778185,No Class,614.2526828639745
666,20.094578013781977,45517.65810734476,Second Semester,1372.9463909141732
667,20.616683625349925,60438.91348309028,Second Semester,1298.2134169424003
668,19.533963958566805,60281.74047395416,No Class,887.427621126775
669,21.704865862331225,54350.90459248337,Second Semester,1363.854033299642
670,23.032033893542796,66042.12181623884,Second Semester,1429.807818973629
671,18.446052709496534,44845.888002546344,First Semester,1190.5192498619608
672,19.117714018531668,60125.37193773924,Second Semester,1337.3027162652888
673,21.193526626401017,49640.59970209281,Second Semester,1335.4835456932187
674,18.349328775532584,43326.57903823591,No Class,767.112758457157
675,20.273802150464707,59233.80038330838,Second Semester,1334.3868785122797
676,14.114877203344093,63811.003308495,First Semester,1217.1579429645353
677,16.64030083580713,58782.5041618485,No Class,793.1215458834563
678,16.016733573187626,44905.965445777365,Second Semester,1046.5420736165977
679,17.439128909818276,45302.12365844901,No Class,749.6844855867932
680,17.920086416208,63776.75846806003,No Class,856.4863848265402
681,21.146915427639108,53528.26406417748,Second Semester,1413.1526199021932
682,22.94633900756792,58295.73979321121,First Semester,1543.0534850887789
683,17.817849412737395,46612.98016335694,No Class,767.6003831989065
684,17.009483052865985,62610.349364646514,No Class,823.3362384092121
685,16.87493342303147,41912.448550378074,First Semester,1087.5003762394438
686,18.756233820908978,56253.51520866631,No Class,843.954590670601
687,19.28291279554231,41828.250344318876,First Semester,1146.318573428563
688,21.450852601514807,25374.24983414232,Second Semester,1493.596538227202
689,19.03602547349483,36570.42489320329,No Class,753.9328886708614
690,13.764532193419932,51362.95199210162,First Semester,1193.7014498443777
691,19.725697173349584,58829.227496258274,No Class,885.9170526817788
692,23.561560431954668,32486.979169051847,Second Semester,1374.6010014943795
693,23.574803805530976,37485.75531080474,No Class,894.6728907199531
694,17.63311034566631,67645.45996575485,First Semester,1347.3698646410617
695,15.356670369087288,45661.00650176736,Second Semester,1238.26991969353
696,27.374181475595822,55057.001319306015,No Class,1096.5104508644047
697,19.512734172561743,44730.6467862268,Second Semester,1312.7593652173096
698,19.707646249683147,47014.17114848495,Second Semester,1271.709047997246
699,21.26172256609444,50872.442066052376,No Class,892.2138873130951
700,15.157881630142642,50109.618427990055,First Semester,1162.0369343420252
701,17.815342666426137,48074.39788957935,No Class,774.8322694406809
702,15.378672784129972,45302.03514856261,No Class,687.8703592667122
703,17.920716157968215,19521.391102012763,Second Semester,1100.779969615755
704,20.35654829901368,68686.55500333704,Second Semester,1422.1622844098536
705,15.905871626039264,67904.24208243037,No Class,816.6973591933297
706,21.769948038101937,38989.18258280768,Second Semester,1272.8744666973994
707,20.868032086452008,48318.92477890032,Second Semester,1475.045738832154
708,17.287354923138082,63752.753047124934,First Semester,1346.766628495716
709,20.67897482714319,59982.90023052202,First Semester,1342.9770630180815
710,22.24424348748153,62766.01618745772,First Semester,1540.2822590565763
711,23.183285759785225,39282.53081840204,No Class,891.911226885567
712,19.361455164060416,75772.68096197968,Second Semester,1494.729907599524
713,19.719089618266864,38665.40040229673,No Class,784.8996905594895
714,19.739857595054225,57539.163418832875,First Semester,1366.1335868275005
715,24.324385268165134,51412.75980445689,Second Semester,1526.8835437712455
716,23.37521567683398,45962.89682037969,No Class,931.0709544069178
717,22.503204703271116,46205.842018189804,Second Semester,1315.4874516606387
718,19.13797760047792,40086.03187468997,No Class,774.5694873877875
719,21.11972430249922,66226.59795756807,Second Semester,1444.84069360661
720,21.209870993662086,50895.13227762751,Second Semester,1290.8563207652776
721,16.874980117132033,52592.179492143776,First Semester,1150.8292575323203
722,14.815086454037772,52096.32833061035,No Class,704.9342352741849
723,21.92549008295485,46248.29246939134,First Semester,1355.8662998174332
724,15.412068406458735,38659.787552449525,Second Semester,1172.463470080858
725,20.00505106545263,52537.26309683961,Second Semester,1271.5372943794257
726,20.750743464044994,29063.60550041073,First Semester,1250.3345185949574
727,21.69160217091765,35814.330571643855,No Class,829.8197179857489
728,20.568278712544434,39236.03305061619,Second Semester,1130.1839145407903
729,17.801438581108624,39213.21137327646,First Semester,1185.4354891061685
730,22.959097579686386,51071.8881656708,No Class,944.1323682189457
731,25.215901300718738,65984.87548324744,No Class,1086.4014164377993
732,22.64353642677633,34846.75855935033,First Semester,1470.606613072651
733,14.169047296028072,54336.760205966115,Second Semester,1081.6136301427002
734,24.19872855620883,58995.44753321039,No Class,1020.9390943523169
735,19.831832161441195,40104.67797711124,First Semester,1176.1851527241226
736,21.57474283795787,49472.00598477521,First Semester,1372.616169211903
737,21.86609970761318,58236.10902622057,Second Semester,1500.630609657811
738,19.709941780379886,47444.908974526115,Second Semester,1452.1337148360567
739,19.774210407053822,47793.156527487874,First Semester,1597.5661677094358
740,23.057471207992698,53077.26791210618,Second Semester,1537.199799607787
741,22.134805767458733,49399.86746666729,Second Semester,1478.188863012465
742,22.970786738132695,44443.47110060782,Second Semester,1614.133369353614
743,27.14878008569098,48613.84980539109,First Semester,1527.4402212107384
744,21.993247591082262,68828.39792386472,No Class,1003.9394173517915
745,20.62214347215592,58736.68679606028,No Class,912.347738144979
746,13.368100668273138,40854.02927172377,No Class,605.313166406813
747,28.075142009738347,37550.823776686804,Second Semester,1508.6734386245173
748,18.551969534611075,46400.177593173925,Second Semester,1313.8869889654468
749,27.124204145286182,63287.74700947984,Second Semester,1488.1560549219319
750,21.123930704014963,52926.79118416953,First Semester,1214.808211498498
751,24.61529059669038,42984.947631593386,No Class,953.3834560586783
752,19.670869036471284,58822.3456781802,Second Semester,1564.9167368888664
753,21.534412264094378,48666.29611277108,First Semester,1331.8642742356487
754,20.641873938926786,38793.21500708582,No Class,813.2222932032327
755,19.441637901879513,54611.924542117886,Second Semester,1310.5206740876697
756,19.638818526132518,65241.428101788115,Second Semester,1316.0761196939725
757,23.038503007532764,54344.682981328275,First Semester,1477.2857647992237
758,19.395625559085502,51920.00371138929,No Class,841.4687853295115
759,13.8869525166776,43437.568715829424,Second Semester,1192.910471323044
760,19.412332253510517,55683.98530869528,No Class,860.789894148792
761,21.619371816608822,39294.29465109615,First Semester,1322.1915039664045
762,21.84936714905432,33468.50975519109,Second Semester,1324.2940326023224
763,21.8497034524323,49566.472315062456,Second Semester,1498.4627566411548
764,14.923695437392755,49654.064942009616,First Semester,1194.9043801304515
765,21.106226174033583,73650.55532002811,Second Semester,1445.3052146034477
766,22.90357762984119,37836.526921081015,No Class,876.2899635006407
767,23.82973604440297,51709.063233490444,First Semester,1467.3763893548903
768,19.325116186867653,58050.530936221934,No Class,870.0061402871393
769,19.034322241451598,60505.928441158845,Second Semester,1289.3266748445426
770,24.463513495634118,49892.75515340676,No Class,983.3691806360573
771,14.99621586266204,42567.43858570748,Second Semester,1172.9124771723518
772,18.689510069260624,49342.15948130013,First Semester,1217.6035210694845
773,21.372386238072362,69397.55991937159,First Semester,1627.5519312666963
774,15.14667870385632,54827.39008175833,No Class,728.5373115244813
775,20.83888358729527,29555.22927441926,Second Semester,1024.290263552858
776,25.633592063156577,64234.591286502495,Second Semester,1630.3101319082778
777,19.98781803969098,55405.02660915081,First Semester,1327.8569519403925
778,19.16463792510924,49664.28228162475,First Semester,1521.975429976381
779,21.42473514210216,49821.36378889901,Second Semester,1368.402530138829
780,19.16278348763808,48502.102802065965,Second Semester,1365.5777546794116
781,22.440201122237195,52565.594809552495,Second Semester,1474.7234046353124
782,22.713306393349086,44961.33066962984,First Semester,1430.9730860822997
783,20.008074983690364,52770.11251660008,Second Semester,1415.9047956287768
784,16.46992352675082,40686.43975179259,First Semester,1397.2712779498966
785,16.045337817622737,52001.46875274757,No Class,741.36747829242
786,18.22100790303405,61068.374206664455,No Class,851.9721081243438
787,22.392141501649505,55092.06113653802,No Class,947.2245507321752
788,14.125384476029225,60337.496764511125,No Class,725.4490181034323
789,14.341024523802362,39091.312381973825,First Semester,1218.4381799920072
790,18.038660525719692,50547.92784472597,First Semester,1313.5418698829785
791,21.183184543941753,56172.50302722063,No Class,916.3580514543557
792,17.259301855505022,39319.951322667155,No Class,714.3788122784864
793,22.66024711128818,65658.1433705846,No Class,1008.0981301915683
794,21.000109910465547,39651.91989014739,No Class,828.2628967647033
795,19.48808114528417,51645.187085058395,No Class,842.8683697838171
796,22.45648440959534,51518.32330355081,Second Semester,1610.312770704358
797,21.165095488458103,51216.703019668545,No Class,891.0363797520858
798,18.662194918363532,47895.75416356532,Second Semester,1357.6643932877284
799,20.69334480325448,54499.36787146205,Second Semester,1458.3305433651103
800,21.942540073932776,39688.35508102537,No Class,856.7179776231101
801,21.06885003458614,37106.35811776777,Second Semester,1442.1003064882734
802,18.025969376151565,43454.31361886754,First Semester,1274.1613119808815
803,22.565606615192575,49426.7589615222,First Semester,1496.651062409152
804,23.458808676675847,62567.47820357046,First Semester,1489.153629504901
805,20.82882366963001,65874.54139864544,First Semester,1466.721023621742
806,20.43231398738656,53194.814625447456,First Semester,1382.90775548158
807,19.773124757660486,53815.916226931484,First Semester,1298.3000201112432
808,26.484247538908363,47563.551163605545,No Class,1032.3451819852787
809,20.828946596407377,50480.530840530344,Second Semester,1580.7363739878588
810,19.525117913900168,35954.54138898208,First Semester,1209.6364844230318
811,12.476246593408238,52899.33728895764,First Semester,1103.2061431798334
812,15.304154704908402,44644.46417706255,No Class,682.3469620325649
813,19.766980398168304,53346.78773100549,First Semester,1492.1850896358212
814,20.618882134529294,46540.186608454984,No Class,851.2673970781536
815,20.830617376584843,43383.84265163553,Second Semester,1339.7755116328253
816,22.464520341345853,47808.88623197954,First Semester,1529.792684119197
817,19.41754277203863,46330.950893662935,Second Semester,1253.4453255379924
818,23.643766383447687,60945.7820784237,Second Semester,1512.7577359650052
819,17.235451871391266,52092.080824371275,First Semester,1252.4302724209522
820,16.3746718386708,54324.914261532154,Second Semester,1165.9533624271185
821,16.313041467338557,37591.46414199224,Second Semester,1147.017369393417
822,22.226891072559553,64968.217096280176,No Class,991.6478176581875
823,19.75124017298232,51593.70441160762,Second Semester,1284.9790132809894
824,22.369453765461497,41437.18596596747,First Semester,1464.0142752883871
825,19.196880735328747,53090.46645446821,First Semester,1312.2603960298406
826,18.224323693361562,58704.34029844877,No Class,840.2514122930907
827,18.894942274620483,36163.22861698439,No Class,747.6644113235365
828,14.442149527274813,66901.06970030561,First Semester,1259.4917138753426
829,16.491154218757657,48419.692948216376,First Semester,1154.0486220233315
830,15.67389606092465,61211.70780648645,No Class,776.2754208601717
831,23.162966815926044,50722.61319088915,Second Semester,1470.02197099332
832,18.208009725911598,46675.77155433276,First Semester,1118.4255138586486
833,22.36837955837054,31650.79953373136,Second Semester,1034.3182059914502
834,24.549471805075875,38998.27781412809,No Class,931.4755432229167
835,19.424675572670175,49586.59700082569,Second Semester,1518.683886510817
836,20.851636719057055,58278.52545117142,No Class,916.9417288275688
837,14.746797441811765,31183.213458454284,No Class,598.3199905466244
838,17.543990667440593,63754.41112324243,Second Semester,1420.8179453816997
839,20.168644548148517,63989.90464302975,Second Semester,1488.4817230656486
840,20.897260710008457,38566.837440890595,No Class,819.7520085047066
841,17.721805648103356,54723.0056219311,Second Semester,1081.618370972457
842,28.054576997680396,39663.60786645789,Second Semester,1607.6682609654204
843,18.624829582722832,48748.000213117164,Second Semester,1354.466315605076
844,20.192730669890114,59286.62738846683,First Semester,1394.4495528990426
845,21.949375601460552,58683.39647698771,First Semester,1534.40212669413
846,19.921944095678015,41508.25396366522,No Class,805.1995926886666
847,18.069297838918658,46133.63545524434,No Class,772.7471124437814
848,23.135916991889914,40238.364290028345,Second Semester,1507.3262342774588
849,24.8466359696216,53395.43659904915,First Semester,1500.1599021651991
850,19.910918086850494,34409.248355662276,Second Semester,1463.907492149709
851,21.686802036209198,23706.74558448639,No Class,769.1377890087078
852,19.70776250449211,64698.12281872859,First Semester,1513.5597591783867
853,23.049365653106484,72734.72912994724,First Semester,1677.5931533715093
854,16.53149781722044,45449.664597611714,Second Semester,1191.681496021408
855,26.962580671983424,57611.024870948924,First Semester,1583.8202589480975
856,18.18940625663499,49924.97216290279,No Class,795.3070485135636
857,15.623451756685723,64743.13799715992,Second Semester,1200.1607004409811
858,18.94724651842079,55541.43932569381,Second Semester,1386.8615007291282
859,20.440125452435005,52036.63965116151,Second Semester,1399.7881052669084
860,24.870863623040687,32008.63548234128,First Semester,1415.2974414970936
861,22.73362903031396,60829.55680797754,Second Semester,1418.0879120627312
862,20.42737529613736,46491.46384953144,Second Semester,1322.0816286186796
863,15.831549428035519,35965.09915284974,Second Semester,1353.2831568817733
864,17.401886765983658,47982.033350866695,Second Semester,1169.0508340233207
865,19.510145203312117,48732.218402076964,Second Semester,1288.356424847129
866,27.65907834038178,60592.068726661535,Second Semester,1492.3894384635153
867,14.419317277344756,38326.03967736004,Second Semester,1000.1368099495497
868,23.393163955538064,44423.563726815555,First Semester,1395.236217156701
869,18.418297228298236,64881.19928383159,First Semester,1337.8261830893973
870,24.997972699962254,63586.65768770031,Second Semester,1506.1823130141117
871,16.582398080079784,61632.145439023625,First Semester,1228.2482386442234
872,20.430869703988243,66615.2394534788,Second Semester,1426.3395960651442
873,16.701347174891747,52040.309798298964,No Class,761.2419642382472
874,22.710549279085026,44181.16313130225,First Semester,1515.6243483411056
875,24.451338466214256,55552.04061863422,No Class,1011.3003570795988
876,25.852163019203456,60587.23125825928,Second Semester,1542.7209283147324
877,22.392801972768556,74136.3327147105,Second Semester,1414.1453363942987
878,25.529798763733464,30350.17667288812,Second Semester,1310.7396658263758
879,23.73927172598494,52732.35703066817,First Semester,1275.4051720257758
880,19.604375264527956,56547.94582869646,Second Semester,1199.8193548575136
881,21.4311117148541,49454.013446396166,Second Semester,1315.4614004013074
882,17.0840173655722,34421.77751514888,Second Semester,1086.9878624194728
883,19.44439349179702,57415.00892086244,First Semester,1255.504238298111
